carte_id,compte_id,type_carte,date_expiration,statut
729,6673,Mastercard,2028-11-19,active
730,5257,Mastercard,2025-02-17,active
731,3174,Visa,2028-12-09,active
732,632,CIB,2026-07-31,active
733,5773,Visa,2028-01-23,active
734,5594,Mastercard,2028-12-23,bloquee
735,5747,Mastercard,2024-07-10,expiree
736,4912,CIB,2027-09-01,bloquee
737,5232,Visa,2026-09-13,active
738,5554,Visa,2026-11-02,active
739,5924,Mastercard,2027-09-26,active
740,6474,Mastercard,2027-03-05,active
741,6557,Visa,2025-05-08,expiree
742,4492,Mastercard,2024-08-08,active
743,6995,CIB,2025-04-24,active
744,1844,Visa,2027-09-26,expiree
745,218,Visa,2025-04-01,expiree
746,6782,Mastercard,2027-04-13,active
747,805,CIB,2028-02-18,active
748,607,Mastercard,2025-09-25,expiree
749,450,CIB,2026-02-02,active
750,2392,CIB,2024-03-03,active
751,3377,Mastercard,2026-04-30,expiree
752,1165,CIB,2028-02-07,active
753,6154,CIB,2026-06-16,active
754,624,Visa,2027-08-20,active
755,5777,Visa,2027-04-19,active
756,2402,Visa,2028-06-16,expiree
757,2878,Visa,2024-08-08,bloquee
758,4953,Visa,2025-08-12,expiree
759,2697,CIB,2028-02-14,active
760,4993,Visa,2028-07-01,active
761,4983,CIB,2024-06-26,active
762,5172,CIB,2025-12-28,active
763,6943,Visa,2027-07-16,expiree
764,1550,Mastercard,2026-12-07,active
765,5335,Mastercard,2027-07-09,bloquee
766,921,Visa,2024-02-20,bloquee
767,6945,CIB,2027-10-06,active
768,563,Visa,2027-12-06,active
769,5578,Visa,2025-02-14,active
770,4345,Mastercard,2024-08-09,active
771,4123,Visa,2024-01-11,active
772,3677,Visa,2027-11-10,active
773,1753,Visa,2024-03-05,active
774,1621,Visa,2025-02-15,expiree
775,1826,CIB,2027-05-14,active
776,2362,CIB,2024-05-09,active
777,385,Visa,2024-08-26,expiree
778,5957,Visa,2027-03-22,active
779,2903,CIB,2024-12-13,active
780,4168,Mastercard,2027-09-17,active
781,5180,Visa,2024-05-03,expiree
782,1181,Mastercard,2026-08-05,active
783,4628,Visa,2025-07-11,active
784,1647,Mastercard,2024-12-14,active
785,2789,Visa,2026-10-20,active
786,4211,Visa,2027-09-06,active
787,1167,Visa,2028-02-14,active
788,1684,Mastercard,2026-02-25,expiree
789,6470,Mastercard,2026-09-09,active
790,1696,CIB,2026-05-05,bloquee
791,1693,CIB,2024-09-16,expiree
792,1536,Mastercard,2026-03-29,active
793,546,Mastercard,2027-12-20,bloquee
794,6728,Mastercard,2024-01-07,bloquee
795,1839,Mastercard,2025-03-16,bloquee
796,1497,Mastercard,2025-10-30,active
797,4085,Visa,2025-12-06,active
798,5029,CIB,2026-09-22,active
799,4807,Mastercard,2025-01-23,expiree
800,2099,Visa,2024-01-08,active
801,4367,Visa,2025-10-03,active
802,6948,Visa,2024-02-14,active
803,5706,Mastercard,2027-10-28,active
804,5019,Mastercard,2026-08-12,active
805,1806,Visa,2028-05-04,expiree
806,6054,Visa,2028-03-30,bloquee
807,6697,Visa,2024-05-16,bloquee
808,3245,CIB,2027-09-05,active
809,6296,Mastercard,2027-07-20,active
810,4876,Mastercard,2025-06-26,active
811,334,CIB,2025-05-01,bloquee
812,6628,Mastercard,2026-08-26,expiree
813,6510,Visa,2024-05-09,active
814,1753,Visa,2027-07-13,active
815,6474,Mastercard,2026-03-09,bloquee
816,3478,CIB,2028-04-09,expiree
817,3304,Mastercard,2026-12-05,active
818,1269,Visa,2027-10-30,active
819,2138,Mastercard,2025-06-03,active
820,6329,Visa,2025-06-26,active
821,5043,Visa,2025-03-29,bloquee
822,1870,Mastercard,2027-03-19,active
823,3475,Mastercard,2028-07-17,active
824,1379,Mastercard,2026-08-05,expiree
825,3135,Mastercard,2026-08-06,active
826,2970,CIB,2024-07-01,active
827,317,CIB,2024-03-27,active
828,1082,Mastercard,2025-12-27,active
829,3542,CIB,2026-07-02,active
830,2179,CIB,2028-09-14,active
831,2330,Visa,2026-02-12,active
832,3611,CIB,2026-01-30,active
833,4228,Mastercard,2028-05-18,expiree
834,1429,CIB,2027-07-14,expiree
835,5272,CIB,2027-02-19,active
836,6915,Visa,2024-01-17,bloquee
837,2391,CIB,2028-08-27,active
838,2187,Visa,2027-12-21,active
839,798,CIB,2024-08-30,bloquee
840,4964,Mastercard,2024-01-25,active
841,3369,Visa,2024-12-23,bloquee
842,3879,CIB,2028-06-29,active
843,4154,Visa,2025-10-20,active
844,2643,CIB,2026-04-29,active
845,799,Visa,2027-01-17,active
846,4417,Mastercard,2024-05-01,active
847,698,Mastercard,2025-09-19,expiree
848,4869,CIB,2027-02-05,active
849,4769,CIB,2025-03-01,active
850,4041,Visa,2024-04-29,active
851,6569,CIB,2024-10-14,active
852,6294,Mastercard,2026-07-05,active
853,380,Visa,2027-11-28,active
854,1497,Visa,2027-03-11,active
855,6168,Mastercard,2025-03-29,active
856,4497,CIB,2025-08-09,active
857,6895,CIB,2025-06-21,active
858,2139,Visa,2027-05-07,expiree
859,4543,CIB,2025-12-04,active
860,1084,Visa,2026-08-19,active
861,671,Mastercard,2026-11-21,active
862,6486,CIB,2028-01-18,bloquee
863,2990,Visa,2026-04-06,expiree
864,2016,Mastercard,2026-06-25,active
865,2386,Visa,2027-03-15,active
866,2789,CIB,2027-03-31,expiree
867,3048,Visa,2028-04-21,expiree
868,5502,CIB,2024-07-15,active
869,3257,CIB,2025-02-21,active
870,6470,Mastercard,2026-08-23,expiree
871,3875,CIB,2026-06-02,active
872,2811,Visa,2028-09-28,expiree
873,3178,Mastercard,2026-11-10,active
874,5521,CIB,2028-02-13,expiree
875,1751,CIB,2026-08-06,active
876,6610,Mastercard,2028-10-18,active
877,6410,CIB,2025-07-08,active
878,3110,Mastercard,2026-12-07,active
879,279,CIB,2026-05-18,active
880,1753,Visa,2024-12-16,active
881,6428,CIB,2027-05-26,active
882,5138,Mastercard,2028-06-24,active
883,3025,Mastercard,2025-10-10,active
884,330,CIB,2026-12-12,active
885,6754,CIB,2027-03-27,active
886,1379,CIB,2027-09-01,active
887,2327,Visa,2028-10-26,active
888,2615,CIB,2024-01-27,active
889,6852,Visa,2026-12-12,expiree
890,2110,CIB,2026-11-05,expiree
891,1991,CIB,2027-02-21,active
892,2232,Mastercard,2028-02-23,active
893,2362,Visa,2025-06-29,expiree
894,1709,Mastercard,2027-01-30,active
895,5326,Visa,2025-01-17,active
896,1032,CIB,2024-12-29,active
897,3821,Visa,2028-03-04,active
898,2233,Mastercard,2028-09-27,active
899,1538,Mastercard,2028-10-15,active
900,1338,Mastercard,2024-09-25,active
901,6304,Mastercard,2026-08-25,active
902,5384,CIB,2028-01-17,active
903,748,Visa,2026-10-02,bloquee
904,6627,Visa,2026-12-18,expiree
905,5577,CIB,2028-12-20,active
906,616,Mastercard,2026-05-15,active
907,1879,Mastercard,2027-09-07,active
908,5268,Visa,2027-08-11,expiree
909,2156,CIB,2025-09-19,expiree
910,4678,Visa,2025-04-24,active
911,6525,CIB,2025-03-14,bloquee
912,4575,CIB,2028-07-15,active
913,5168,CIB,2026-06-30,active
914,5125,Mastercard,2026-10-23,active
915,2403,Mastercard,2027-09-28,expiree
916,515,CIB,2027-09-27,expiree
917,3853,Visa,2027-04-07,active
918,6446,Visa,2025-02-03,bloquee
919,5962,Mastercard,2027-05-14,active
920,6162,Mastercard,2026-06-24,active
921,3090,CIB,2026-01-05,active
922,915,Visa,2026-09-20,active
923,6945,CIB,2028-08-10,active
924,302,Visa,2027-04-16,expiree
925,1346,Visa,2028-05-28,active
926,95,CIB,2026-02-01,expiree
927,4457,Visa,2025-06-11,active
928,4026,CIB,2025-01-15,active
929,1850,Visa,2024-10-03,active
930,3856,Mastercard,2024-10-16,active
931,674,Mastercard,2026-01-17,expiree
932,5599,Mastercard,2024-08-31,active
933,3156,CIB,2026-06-17,active
934,2930,Mastercard,2025-09-09,active
935,5041,CIB,2026-06-26,expiree
936,4891,CIB,2028-02-27,active
937,3156,Visa,2026-06-30,expiree
938,3772,Visa,2028-04-06,active
939,4375,Visa,2025-09-15,expiree
940,4003,Visa,2026-01-22,expiree
941,2128,Visa,2026-10-30,active
942,3848,Mastercard,2028-04-19,expiree
943,4405,Visa,2027-11-09,bloquee
944,2027,Mastercard,2024-03-13,active
945,4166,Mastercard,2027-08-18,active
946,4217,CIB,2027-01-14,active
947,3933,CIB,2025-04-04,active
948,1753,Mastercard,2028-05-12,active
949,4058,Mastercard,2025-10-11,active
950,2765,Mastercard,2026-04-22,expiree
951,2812,Visa,2025-07-15,active
952,142,CIB,2026-03-18,active
953,4739,CIB,2026-05-30,active
954,2279,Mastercard,2028-12-16,expiree
955,4229,Visa,2024-01-23,active
956,736,CIB,2025-04-27,active
957,5578,Mastercard,2024-11-24,active
958,2347,CIB,2028-09-09,active
959,2334,CIB,2028-12-12,active
960,1574,Mastercard,2024-09-09,active
961,5498,CIB,2028-11-23,expiree
962,6096,Visa,2028-07-17,active
963,6575,Visa,2024-10-26,active
964,26,Visa,2028-06-18,bloquee
965,5056,CIB,2027-01-29,active
966,78,Visa,2028-05-07,active
967,5651,Mastercard,2027-09-27,active
968,3463,CIB,2025-01-23,active
969,1411,Mastercard,2024-09-25,active
970,5635,CIB,2025-11-29,active
971,1154,Mastercard,2027-09-18,active
972,874,Mastercard,2028-02-29,active
973,2233,Visa,2027-12-02,bloquee
974,6207,Visa,2024-12-25,active
975,1486,CIB,2028-02-27,active
976,4640,Visa,2026-12-06,active
977,2676,Mastercard,2027-08-07,active
978,682,Visa,2028-05-30,expiree
979,1753,Mastercard,2027-08-09,active
980,3666,Visa,2027-04-06,active
981,1178,Mastercard,2025-06-10,active
982,3580,Mastercard,2028-07-19,active
983,4502,Visa,2028-07-20,active
984,2109,Mastercard,2025-01-12,active
985,3623,Visa,2025-08-06,active
986,4387,Visa,2028-01-10,active
987,6443,Mastercard,2028-04-18,active
988,4840,Mastercard,2026-07-07,active
989,3418,Mastercard,2026-02-24,active
990,1241,CIB,2028-02-26,active
991,6083,CIB,2025-07-03,active
992,1368,Mastercard,2026-10-09,active
993,5327,Mastercard,2026-05-18,expiree
994,3827,Visa,2025-11-08,expiree
995,3698,Visa,2025-10-08,active
996,4142,Mastercard,2024-06-16,active
997,4528,Mastercard,2027-07-23,active
998,4661,CIB,2025-11-11,active
999,2881,Mastercard,2028-01-29,expiree
1000,851,Visa,2026-08-14,active
1001,3685,CIB,2026-01-10,active
1002,5637,CIB,2026-02-12,active
1003,956,Visa,2027-08-10,active
1004,4981,Visa,2027-10-16,active
1005,4175,Mastercard,2027-08-03,expiree
1006,461,Mastercard,2028-03-29,active
1007,2559,CIB,2025-12-25,active
1008,4098,Mastercard,2028-02-22,active
1009,3374,Visa,2024-04-13,expiree
1010,6092,Mastercard,2025-09-22,active
1011,1316,CIB,2024-12-13,active
1012,601,Visa,2025-11-07,active
1013,2974,Visa,2026-02-01,active
1014,5550,Visa,2028-01-23,expiree
1015,1225,Mastercard,2025-09-07,active
1016,1458,Visa,2025-10-18,active
1017,113,Mastercard,2027-05-19,active
1018,4735,CIB,2027-01-22,active
1019,5448,Mastercard,2028-01-15,active
1020,5521,Mastercard,2027-12-21,active
1021,5560,Mastercard,2026-12-22,expiree
1022,6812,CIB,2028-03-07,active
1023,3872,Mastercard,2028-12-10,active
1024,1071,Mastercard,2024-09-26,active
1025,6549,Mastercard,2027-07-18,active
1026,6661,Visa,2027-03-12,active
1027,1912,Visa,2028-11-09,expiree
1028,1049,Visa,2028-08-01,expiree
1029,2215,Visa,2028-03-12,active
1030,4341,Mastercard,2028-06-04,expiree
1031,5913,CIB,2028-11-09,active
1032,1582,Visa,2024-03-05,active
1033,4204,Mastercard,2024-07-06,active
1034,540,Mastercard,2025-03-10,active
1035,1051,Mastercard,2025-06-07,active
1036,4809,Mastercard,2027-03-07,expiree
1037,2416,Visa,2026-11-13,active
1038,6137,Mastercard,2027-03-06,active
1039,578,Visa,2028-11-05,active
1040,770,Visa,2028-08-04,active
1041,6893,CIB,2028-10-28,active
1042,6420,Mastercard,2024-06-15,active
1043,3444,Visa,2028-06-08,bloquee
1044,5919,Mastercard,2027-05-22,active
1045,6188,Mastercard,2027-07-01,active
1046,1651,Visa,2025-09-01,active
1047,6873,Mastercard,2027-06-09,expiree
1048,3037,CIB,2025-12-05,bloquee
1049,1297,Mastercard,2025-09-05,bloquee
1050,5561,CIB,2025-08-16,active
1051,3298,CIB,2028-11-25,expiree
1052,3954,Visa,2024-07-25,active
1053,547,Visa,2028-06-02,expiree
1054,6283,Visa,2026-08-26,active
1055,311,Visa,2026-05-18,active
1056,4894,Visa,2025-10-29,active
1057,2735,Visa,2026-01-26,expiree
1058,1753,Visa,2024-08-29,active
1059,6904,Visa,2026-08-25,active
1060,6820,Mastercard,2025-01-19,expiree
1061,6238,Mastercard,2027-05-07,active
1062,814,Mastercard,2027-12-28,active
1063,3199,CIB,2025-03-14,bloquee
1064,6986,CIB,2025-07-05,active
1065,1116,Mastercard,2025-02-25,active
1066,2893,CIB,2025-02-18,active
1067,3704,Visa,2028-01-31,expiree
1068,211,CIB,2028-03-03,active
1069,4585,Visa,2024-09-06,active
1070,2958,CIB,2024-07-06,active
1071,2965,CIB,2027-04-25,expiree
1072,6778,Mastercard,2026-09-18,active
1073,4327,Mastercard,2025-06-17,active
1074,2990,Mastercard,2028-02-13,active
1075,4611,Mastercard,2028-07-08,bloquee
1076,4712,CIB,2027-09-16,active
1077,2319,Mastercard,2028-05-08,active
1078,4869,Mastercard,2024-10-26,active
1079,5030,Visa,2025-07-06,active
1080,6421,CIB,2025-08-28,expiree
1081,6589,Visa,2028-03-10,active
1082,5202,Visa,2028-02-29,active
1083,15,Visa,2025-06-16,active
1084,6287,Mastercard,2025-05-14,expiree
1085,3318,Mastercard,2025-07-22,active
1086,3146,Visa,2024-01-01,active
1087,112,Visa,2028-08-20,active
1088,6944,Visa,2027-07-29,bloquee
1089,3101,Mastercard,2026-11-23,expiree
1090,3334,CIB,2024-09-29,active
1091,5895,Mastercard,2028-08-13,active
1092,3297,CIB,2028-05-07,active
1093,2938,CIB,2025-08-23,active
1094,76,Visa,2028-12-11,active
1095,4129,CIB,2027-06-05,active
1096,271,CIB,2025-10-05,active
1097,4055,CIB,2028-03-05,active
1098,3102,Mastercard,2028-02-13,expiree
1099,4217,Mastercard,2025-10-28,active
1100,1551,Mastercard,2027-07-24,active
1101,189,CIB,2024-12-12,active
1102,1624,Visa,2026-12-11,bloquee
1103,4041,Visa,2026-03-14,active
1104,1771,Mastercard,2027-05-06,active
1105,2584,CIB,2027-03-06,expiree
1106,28,CIB,2026-05-23,expiree
1107,1753,Mastercard,2027-10-09,active
1108,3098,CIB,2025-04-13,active
1109,4609,Mastercard,2025-07-04,active
1110,2752,Mastercard,2027-09-24,active
1111,2182,CIB,2025-04-17,expiree
1112,5457,Visa,2028-02-04,bloquee
1113,664,Visa,2025-03-24,active
1114,5720,CIB,2028-06-28,active
1115,4659,Mastercard,2024-12-17,active
1116,1753,Visa,2027-04-24,active
1117,6564,Visa,2025-11-26,expiree
1118,6668,Visa,2026-02-02,active
1119,2115,CIB,2027-10-18,expiree
1120,6045,CIB,2025-10-15,active
1121,4347,CIB,2028-12-09,expiree
1122,1620,Mastercard,2028-05-11,active
1123,4855,Visa,2028-09-27,expiree
1124,4713,CIB,2024-11-14,bloquee
1125,4136,Mastercard,2025-07-14,expiree
1126,2709,Mastercard,2024-04-25,active
1127,6920,CIB,2026-01-02,active
1128,5338,Visa,2027-01-23,active
1129,6309,CIB,2028-06-12,active
1130,5607,Mastercard,2027-06-08,active
1131,2132,Visa,2026-06-17,active
1132,6720,CIB,2026-12-26,active
1133,4306,Mastercard,2025-04-23,bloquee
1134,1670,Mastercard,2027-09-10,active
1135,964,Visa,2027-10-28,active
1136,4963,CIB,2027-10-12,expiree
1137,5869,Mastercard,2027-10-08,active
1138,2485,CIB,2028-02-06,active
1139,740,CIB,2024-05-21,active
1140,6276,Mastercard,2026-04-02,bloquee
1141,5447,CIB,2028-11-01,active
1142,354,Mastercard,2025-10-31,active
1143,3034,Visa,2027-08-11,active
1144,2778,Visa,2027-04-20,active
1145,2547,Visa,2025-04-15,active
1146,6068,CIB,2028-01-07,active
1147,4247,Mastercard,2024-12-03,active
1148,2957,CIB,2024-12-10,active
1149,4457,Mastercard,2024-09-08,active
1150,6313,Mastercard,2024-03-07,active
1151,3973,Mastercard,2025-07-20,active
1152,4395,Visa,2028-09-07,active
1153,1597,Mastercard,2028-06-14,active
1154,117,Mastercard,2025-03-10,active
1155,3243,Visa,2028-04-27,active
1156,3866,CIB,2024-01-26,active
1157,6774,CIB,2028-05-06,active
1158,6197,Visa,2026-04-11,active
1159,3388,CIB,2024-02-21,bloquee
1160,707,Mastercard,2024-03-30,active
1161,5074,CIB,2025-11-25,active
1162,1753,Mastercard,2027-03-10,active
1163,3103,Mastercard,2025-12-30,bloquee
1164,3188,CIB,2028-10-22,active
1165,671,Mastercard,2028-03-31,expiree
1166,6255,CIB,2027-10-13,active
1167,1619,Visa,2025-03-15,active
1168,3333,Mastercard,2024-09-19,expiree
1169,3513,Visa,2026-01-06,bloquee
1170,109,Visa,2028-03-23,active
1171,4997,Mastercard,2024-07-05,expiree
1172,5173,Mastercard,2028-01-01,expiree
1173,4747,CIB,2028-10-15,active
1174,5859,CIB,2024-04-30,expiree
1175,1164,Mastercard,2027-01-18,active
1176,6047,Mastercard,2024-01-31,active
1177,4727,CIB,2024-08-06,active
1178,403,Mastercard,2026-11-28,expiree
1179,597,Visa,2027-06-04,active
1180,6728,CIB,2024-09-08,bloquee
1181,3990,CIB,2026-12-12,bloquee
1182,2372,CIB,2025-05-02,expiree
1183,2799,Mastercard,2026-09-17,active
1184,4740,Mastercard,2025-07-21,active
1185,1368,Visa,2026-08-01,expiree
1186,5842,CIB,2026-08-18,active
1187,916,Visa,2028-11-11,active
1188,936,Mastercard,2027-06-03,active
1189,2155,Visa,2024-06-09,active
1190,862,Mastercard,2027-09-10,active
1191,6382,Visa,2028-02-05,active
1192,4732,CIB,2027-02-21,expiree
1193,134,Mastercard,2025-10-10,active
1194,1208,CIB,2024-07-16,expiree
1195,1753,Mastercard,2026-06-23,active
1196,5461,CIB,2024-12-17,active
1197,2062,Visa,2027-03-13,active
1198,6544,Visa,2028-07-05,active
1199,2976,Mastercard,2025-02-15,active
1200,5647,CIB,2028-12-08,expiree
1201,4328,Visa,2028-04-18,active
1202,2537,Visa,2025-08-04,active
1203,616,Mastercard,2025-03-24,active
1204,3913,Visa,2026-09-22,active
1205,569,CIB,2025-08-12,expiree
1206,6221,Visa,2025-04-10,active
1207,582,Mastercard,2028-08-24,active
1208,5751,CIB,2027-08-01,active
1209,6677,CIB,2024-07-30,active
1210,2938,Mastercard,2024-02-18,active
1211,2622,CIB,2027-08-22,active
1212,3336,Mastercard,2024-08-03,active
1213,2025,Mastercard,2024-06-08,active
1214,4060,Mastercard,2028-05-04,active
1215,5766,Mastercard,2024-04-24,active
1216,4155,Visa,2025-11-30,active
1217,516,Mastercard,2027-05-04,bloquee
1218,6356,CIB,2026-08-17,active
1219,4269,Visa,2027-01-25,active
1220,1057,Visa,2025-11-18,bloquee
1221,573,Mastercard,2027-05-11,active
1222,4100,Mastercard,2024-06-20,expiree
1223,3920,Visa,2026-12-20,active
1224,5552,Mastercard,2027-03-03,active
1225,4654,Mastercard,2028-02-14,active
1226,6260,Visa,2028-01-19,active
1227,2698,CIB,2024-10-25,bloquee
1228,3343,Mastercard,2026-04-08,active
1229,1648,CIB,2024-05-09,expiree
1230,3533,Visa,2024-09-13,active
1231,6175,CIB,2027-04-19,expiree
1232,193,CIB,2025-01-22,active
1233,4944,Mastercard,2026-04-25,active
1234,3345,Visa,2026-02-19,active
1235,2474,Visa,2024-09-07,active
1236,6891,CIB,2024-06-01,active
1237,4538,CIB,2025-02-19,active
1238,4885,Visa,2028-09-11,active
1239,2373,Visa,2024-01-24,active
1240,5857,Visa,2024-10-30,bloquee
1241,4034,Visa,2026-02-15,active
1242,135,Visa,2026-08-17,active
1243,2119,CIB,2025-07-15,active
1244,2856,CIB,2025-04-21,expiree
1245,4540,Mastercard,2027-06-07,bloquee
1246,6027,Mastercard,2027-07-10,expiree
1247,368,CIB,2026-11-02,bloquee
1248,442,Visa,2024-06-03,expiree
1249,6069,CIB,2026-12-22,bloquee
1250,2332,CIB,2024-12-25,active
1251,4058,Visa,2024-10-14,expiree
1252,2913,Visa,2028-08-15,bloquee
1253,3616,Mastercard,2028-08-06,active
1254,6927,Visa,2028-02-03,active
1255,2957,CIB,2024-11-27,expiree
1256,5776,CIB,2024-12-21,active
1257,6917,Visa,2026-07-05,active
1258,4433,Visa,2026-11-25,active
1259,4922,Visa,2024-04-20,active
1260,4437,Mastercard,2027-07-13,expiree
1261,4315,Mastercard,2027-08-23,active
1262,1753,Mastercard,2026-09-01,active
1263,2541,CIB,2027-05-24,active
1264,5391,Mastercard,2027-09-09,active
1265,6760,Mastercard,2024-05-21,active
1266,2481,Mastercard,2026-05-24,bloquee
1267,1432,Visa,2028-10-09,active
1268,4652,Visa,2025-07-27,active
1269,2911,CIB,2026-08-20,active
1270,1158,CIB,2027-05-03,active
1271,4201,Visa,2028-08-31,active
1272,4405,Visa,2026-11-07,active
1273,654,CIB,2027-03-08,expiree
1274,2174,Visa,2027-01-25,active
1275,2165,Visa,2025-09-03,active
1276,1229,Visa,2027-10-12,expiree
1277,1773,Mastercard,2028-04-23,active
1278,2035,Mastercard,2026-08-10,active
1279,6289,Visa,2027-10-16,active
1280,1896,Visa,2024-12-08,active
1281,4153,Visa,2027-06-19,active
1282,1834,Mastercard,2028-06-10,active
1283,5683,Mastercard,2025-09-04,active
1284,6917,CIB,2026-09-02,active
1285,5385,Mastercard,2024-02-16,active
1286,3333,Mastercard,2026-04-30,active
1287,4898,Visa,2028-01-20,active
1288,6845,Mastercard,2024-11-20,expiree
1289,3780,Mastercard,2026-11-27,active
1290,6411,CIB,2024-06-21,active
1291,5508,Visa,2026-06-17,active
1292,3570,Visa,2024-09-25,active
1293,6491,Mastercard,2026-03-20,active
1294,848,CIB,2025-01-26,active
1295,4024,Visa,2028-05-15,bloquee
1296,2565,Mastercard,2028-08-26,active
1297,732,Mastercard,2024-09-27,active
1298,522,CIB,2027-03-28,active
1299,1262,Mastercard,2026-08-08,active
1300,2661,Mastercard,2026-12-22,expiree
1301,215,Visa,2027-01-21,active
1302,1038,Mastercard,2027-09-14,bloquee
1303,1173,Mastercard,2026-07-17,bloquee
1304,3815,Mastercard,2025-12-09,active
1305,4627,CIB,2026-04-19,active
1306,6746,Visa,2025-09-18,active
1307,6857,Mastercard,2028-04-23,active
1308,6741,Visa,2028-02-21,active
1309,4078,Mastercard,2024-11-13,active
1310,3244,Mastercard,2024-11-11,active
1311,3903,Visa,2026-05-19,active
1312,3913,Mastercard,2028-07-11,expiree
1313,5918,Mastercard,2025-10-22,active
1314,391,Mastercard,2025-06-27,active
1315,4636,CIB,2024-08-29,expiree
1316,5621,Visa,2028-07-20,active
1317,5655,CIB,2024-08-01,active
1318,1753,Mastercard,2028-07-02,active
1319,5087,CIB,2025-06-11,bloquee
1320,249,CIB,2024-04-07,active
1321,183,Mastercard,2027-04-11,active
1322,3698,Visa,2026-01-03,active
