compte_id,client_id,type_compte,date_ouverture,solde,statut
579,72,professionnel,2020-07-22,490991.92,actif
580,2349,epargne,2017-03-11,8557.45,cloture
581,1587,professionnel,2021-03-28,497283.54,actif
582,3118,courant,2015-01-08,402681.08,actif
583,4661,professionnel,2020-11-15,64101.67,actif
584,4068,courant,2016-08-26,114431.62,actif
585,1163,epargne,2018-03-31,211931.06,actif
586,2676,professionnel,2021-03-28,193684.37,cloture
587,1068,courant,2015-06-18,129678.63,actif
588,1280,courant,2017-05-25,495050.0,suspendu
589,3461,courant,2021-02-26,307125.58,actif
590,4568,epargne,2019-09-24,30154.48,actif
591,504,epargne,2016-06-14,215610.95,cloture
592,184,epargne,2018-11-18,64993.8,cloture
593,4351,professionnel,2016-10-27,171195.16,actif
594,1300,professionnel,2015-02-17,110918.45,actif
595,2339,courant,2019-04-01,29323.89,actif
596,2976,epargne,2023-06-12,282214.14,cloture
597,3699,epargne,2022-03-14,446521.27,actif
598,532,epargne,2022-07-14,295061.45,cloture
599,2852,epargne,2019-11-07,212585.05,actif
600,2017,epargne,2023-02-27,420789.37,actif
601,2058,epargne,2022-05-21,1366.01,actif
602,487,courant,2023-10-01,61318.41,actif
603,3380,professionnel,2018-11-29,50188.6,actif
604,738,epargne,2017-10-02,211902.64,actif
605,108,professionnel,2016-08-28,406168.08,actif
606,3669,courant,2017-07-09,296373.69,cloture
607,887,epargne,2016-01-13,231727.67,actif
608,348,epargne,2022-09-15,50833.22,actif
609,1878,epargne,2016-05-10,484387.65,cloture
610,2358,epargne,2019-09-09,246016.56,actif
611,3282,courant,2016-12-10,352032.37,actif
612,4630,epargne,2018-02-03,174466.78,cloture
613,2911,epargne,2022-03-31,351703.88,actif
614,4065,courant,2018-06-25,60248.19,actif
615,1630,professionnel,2018-05-30,303481.35,actif
616,3601,epargne,2022-06-11,444818.25,actif
617,1220,courant,2021-01-03,292573.59,actif
618,1133,professionnel,2023-01-30,9490.3,actif
619,2180,epargne,2022-01-21,212781.77,actif
620,2707,professionnel,2015-06-04,377548.02,cloture
621,415,epargne,2023-04-06,333268.26,actif
622,96976,courant,2015-05-03,374511.33,actif
623,1933,professionnel,2016-02-27,410273.72,actif
624,2209,professionnel,2015-01-19,157523.49,actif
625,539,epargne,2017-12-05,21148.46,actif
626,4112,courant,2020-01-24,323292.03,actif
627,4071,epargne,2023-05-21,319440.8,actif
628,1628,epargne,2022-06-20,342577.86,cloture
629,3132,professionnel,2019-12-24,51027.71,suspendu
630,96976,courant,2018-09-05,242477.71,suspendu
631,3974,epargne,2019-07-12,124120.9,cloture
632,2641,epargne,2018-02-11,105467.71,actif
633,4223,professionnel,2019-12-02,291431.97,suspendu
634,3655,courant,2016-02-21,355743.44,suspendu
635,1353,epargne,2017-05-17,13153.48,actif
636,4224,epargne,2017-12-01,52845.59,actif
637,1298,professionnel,2015-06-20,315412.32,actif
638,2126,courant,2016-06-04,117605.37,actif
639,4683,professionnel,2023-08-01,442475.49,cloture
640,3675,courant,2016-11-26,41750.4,actif
641,184,professionnel,2023-07-27,312980.34,suspendu
642,4164,courant,2016-03-14,485254.1,suspendu
643,2131,epargne,2017-05-08,80358.16,actif
644,2917,professionnel,2023-09-24,368722.78,actif
645,3608,professionnel,2021-05-11,218833.92,actif
646,1414,courant,2015-06-09,129750.34,actif
647,3886,epargne,2023-01-19,333292.02,cloture
648,1474,courant,2021-06-20,281714.55,actif
649,3304,courant,2016-06-06,467074.34,actif
650,4094,professionnel,2019-08-08,395731.64,actif
651,3470,professionnel,2023-08-03,75218.51,actif
652,3213,professionnel,2023-02-12,332291.71,actif
653,354,professionnel,2021-01-12,114668.63,actif
654,725,professionnel,2022-03-16,56246.5,actif
655,4050,professionnel,2019-03-22,88514.64,actif
656,4532,professionnel,2018-10-24,166653.46,actif
657,877,epargne,2021-10-10,90862.63,actif
658,4955,epargne,2019-10-25,417543.3,actif
659,4480,courant,2019-07-04,467778.25,actif
660,2177,epargne,2023-09-15,156196.84,actif
661,96,courant,2020-10-01,51104.84,actif
662,2913,professionnel,2019-02-19,412759.9,actif
663,4446,professionnel,2017-02-16,171.65,suspendu
664,1819,epargne,2021-10-22,266351.72,actif
665,337,epargne,2017-05-04,492506.22,actif
666,1240,professionnel,2022-07-29,300971.23,actif
667,181,professionnel,2016-01-30,44590.93,actif
668,926,professionnel,2019-03-23,178873.56,cloture
669,4913,professionnel,2017-10-11,499289.49,cloture
670,3338,courant,2018-12-16,106671.9,actif
671,4,epargne,2018-03-05,490506.31,actif
672,2085,epargne,2023-09-11,47197.78,actif
673,180,courant,2021-02-16,453214.54,actif
674,2475,epargne,2017-06-17,131091.37,actif
675,3514,epargne,2015-07-16,436520.95,actif
676,2242,courant,2022-01-31,201032.37,actif
677,3967,professionnel,2016-02-10,386199.93,actif
678,2120,professionnel,2015-09-17,273352.19,suspendu
679,24,epargne,2022-11-09,416663.97,actif
680,2225,courant,2022-07-14,135435.04,actif
681,857,courant,2020-07-21,311273.76,suspendu
682,3085,epargne,2022-03-08,308234.08,actif
683,2040,professionnel,2021-09-25,348239.65,actif
684,2553,professionnel,2021-06-26,283610.7,actif
685,740,epargne,2020-10-15,294176.1,suspendu
686,404,courant,2017-02-10,306848.55,actif
687,1480,courant,2023-02-16,497342.01,actif
688,3126,professionnel,2015-10-04,175630.52,actif
689,644,epargne,2016-01-20,113534.61,actif
690,4549,epargne,2018-07-11,210624.41,actif
691,1031,courant,2023-10-04,289634.43,actif
692,4912,courant,2021-06-12,242754.06,actif
693,4868,professionnel,2020-02-15,403496.78,actif
694,4755,epargne,2018-01-16,23479.15,suspendu
695,3073,professionnel,2019-08-30,392758.57,actif
696,4561,professionnel,2022-05-26,215670.0,actif
697,2678,epargne,2019-06-17,80914.64,cloture
698,2546,epargne,2022-03-17,432589.19,actif
699,3630,epargne,2015-07-01,285605.07,cloture
700,2528,epargne,2018-10-03,96143.76,actif
701,4986,courant,2022-03-26,65427.92,cloture
702,3028,epargne,2021-11-18,437942.82,cloture
703,1510,epargne,2020-09-21,350299.21,actif
704,3249,professionnel,2020-09-06,301825.23,actif
705,440,courant,2022-03-28,80132.07,actif
706,1433,courant,2020-01-02,90521.98,cloture
707,3703,epargne,2023-02-20,346974.81,actif
708,3287,courant,2020-05-17,306636.56,actif
709,96976,courant,2018-01-04,140465.3,suspendu
710,757,epargne,2023-07-25,407642.76,actif
711,4236,professionnel,2021-08-09,496686.75,actif
712,4398,courant,2016-11-04,237292.66,actif
713,3245,epargne,2023-05-31,495818.48,actif
714,649,courant,2021-02-04,222044.17,cloture
715,112,epargne,2022-08-04,67455.01,actif
716,2156,courant,2022-03-25,38069.84,actif
717,1349,courant,2018-06-20,264380.94,actif
718,3922,epargne,2018-11-17,215041.86,actif
719,3162,professionnel,2015-10-26,230602.14,actif
720,1383,epargne,2019-07-03,473994.0,actif
721,1048,courant,2018-12-16,251731.34,cloture
722,2966,epargne,2015-10-20,15717.77,suspendu
723,2085,epargne,2021-04-02,142603.47,actif
724,1194,courant,2016-04-21,55701.83,suspendu
725,1263,professionnel,2022-08-12,142732.98,actif
726,4025,professionnel,2016-06-11,225375.06,suspendu
727,3262,courant,2019-02-18,332249.02,actif
728,1363,epargne,2017-11-20,15352.55,cloture
729,96976,professionnel,2021-06-16,342541.5,cloture
730,3890,epargne,2015-03-20,327527.4,actif
731,552,professionnel,2021-08-01,481158.1,cloture
732,2089,epargne,2018-04-22,16600.07,actif
733,1881,epargne,2023-07-23,414871.76,actif
734,96976,epargne,2018-11-27,440548.29,actif
735,851,professionnel,2016-03-05,357577.69,actif
736,3885,professionnel,2019-11-16,257094.29,actif
737,96976,epargne,2017-12-06,139427.07,actif
738,2945,epargne,2019-06-16,213748.74,cloture
739,1723,professionnel,2021-02-25,344217.01,actif
740,1782,epargne,2016-10-27,7784.8,actif
741,2626,courant,2017-02-05,73541.78,actif
742,4116,professionnel,2019-05-07,437066.73,actif
743,4653,professionnel,2022-03-29,494086.0,actif
744,1270,professionnel,2016-01-14,153037.53,suspendu
745,96976,professionnel,2017-04-05,418755.22,actif
746,3682,professionnel,2017-05-04,126896.56,actif
747,734,professionnel,2021-06-27,355236.3,actif
748,1083,courant,2018-11-07,296196.45,actif
749,1929,courant,2016-10-03,75473.94,actif
750,4504,epargne,2015-07-06,195948.59,cloture
751,4642,courant,2017-12-07,258540.55,actif
752,405,professionnel,2018-08-10,83891.62,actif
753,959,courant,2018-02-24,115009.72,cloture
754,134,courant,2023-11-18,192969.91,actif
755,939,courant,2015-07-05,253961.59,actif
756,4573,professionnel,2023-03-07,357432.98,actif
757,4488,courant,2020-01-10,94675.42,actif
758,762,epargne,2016-01-19,458634.59,actif
759,4531,epargne,2020-06-07,324937.82,actif
760,697,professionnel,2023-09-07,377558.57,cloture
761,2264,epargne,2017-05-09,97493.71,actif
762,4823,epargne,2016-08-29,17434.6,actif
763,139,epargne,2021-11-17,457999.65,actif
764,2286,epargne,2021-06-14,218767.44,actif
765,161,professionnel,2015-10-14,217955.83,suspendu
766,3195,epargne,2019-07-28,46013.77,actif
767,3220,epargne,2020-02-02,433751.87,actif
768,1842,epargne,2015-01-10,403881.43,actif
769,824,epargne,2019-07-29,386212.96,actif
770,4283,professionnel,2015-04-04,183642.13,actif
771,1595,epargne,2022-02-20,274117.38,actif
772,1154,epargne,2021-11-23,79652.81,actif
773,127,professionnel,2018-12-25,269967.81,actif
774,4261,professionnel,2017-01-05,236239.21,suspendu
775,3976,professionnel,2016-03-27,182042.18,actif
776,4845,epargne,2018-01-27,181510.67,cloture
777,4665,epargne,2021-05-31,11686.82,actif
778,1037,courant,2016-06-24,66350.52,cloture
779,2937,epargne,2023-11-18,288656.11,cloture
780,1531,epargne,2015-04-02,151362.84,actif
781,48,professionnel,2021-04-09,467262.16,suspendu
782,3777,epargne,2020-09-16,255248.38,suspendu
783,965,epargne,2023-04-12,228459.08,actif
784,1131,epargne,2020-01-19,192548.28,actif
785,612,courant,2017-06-17,140165.44,actif
786,4852,epargne,2017-05-06,217871.23,actif
787,1155,professionnel,2023-02-15,167133.71,actif
788,3681,courant,2019-07-01,360503.05,actif
789,1081,courant,2020-11-23,340507.63,actif
790,372,epargne,2022-05-27,389751.15,actif
791,4735,courant,2017-02-23,422282.04,actif
792,1,professionnel,2015-04-23,469048.47,actif
793,3272,courant,2020-10-27,205004.37,suspendu
794,3764,courant,2018-08-05,413640.4,actif
795,3851,courant,2023-07-24,81477.5,actif
796,96976,professionnel,2019-10-06,2528.43,actif
797,4262,professionnel,2023-10-16,91384.11,actif
798,3708,courant,2016-07-13,68124.86,actif
799,3191,professionnel,2021-05-07,3123.5,actif
800,2879,professionnel,2016-01-02,45733.41,actif
801,9,professionnel,2018-01-11,421920.25,cloture
802,895,professionnel,2016-06-19,157491.68,actif
803,358,professionnel,2021-03-03,113706.38,cloture
804,3610,courant,2017-04-26,99804.79,actif
805,581,epargne,2020-05-04,340242.71,actif
806,3964,epargne,2016-06-22,438628.28,actif
807,2559,professionnel,2020-07-26,349563.42,actif
808,1154,professionnel,2023-11-17,234162.61,actif
809,4695,courant,2022-01-04,172306.89,actif
810,2286,epargne,2016-12-19,206709.8,actif
811,4217,courant,2023-01-25,101092.29,actif
812,4411,courant,2018-08-17,450848.27,actif
813,580,courant,2019-05-22,166145.07,actif
814,4600,professionnel,2021-11-10,110889.52,actif
815,3837,epargne,2018-08-18,485410.1,cloture
816,2949,epargne,2019-05-10,262008.96,cloture
817,1983,epargne,2017-07-29,210338.43,actif
818,2237,professionnel,2022-05-29,19458.9,actif
819,1588,professionnel,2018-09-23,494863.22,suspendu
820,2455,professionnel,2023-07-25,97615.97,actif
821,1449,epargne,2018-11-16,191312.54,suspendu
822,2441,epargne,2017-05-06,270096.06,actif
823,435,epargne,2022-07-23,463505.99,actif
824,3224,epargne,2022-08-21,309937.31,actif
825,2984,epargne,2017-09-17,102994.99,actif
826,80,professionnel,2015-07-31,270421.08,actif
827,2659,courant,2015-09-22,246692.25,actif
828,226,professionnel,2016-09-24,444741.61,actif
829,683,courant,2022-11-15,389454.59,suspendu
830,777,professionnel,2015-04-29,71162.11,cloture
831,3647,professionnel,2021-08-14,26991.71,actif
832,1378,professionnel,2015-05-28,203061.45,actif
833,1916,epargne,2019-07-24,349316.3,actif
834,1452,courant,2016-05-28,333430.7,actif
835,2571,professionnel,2021-01-29,435961.47,actif
836,1294,epargne,2015-11-12,39469.95,actif
837,1758,professionnel,2018-02-11,453252.8,actif
838,4819,epargne,2022-06-28,316858.26,actif
839,263,epargne,2019-10-22,21912.94,cloture
840,819,epargne,2018-04-03,422262.4,actif
841,4512,courant,2021-01-07,354148.49,actif
842,3000,professionnel,2015-06-24,456727.64,actif
843,539,courant,2015-03-02,491283.59,actif
844,1772,epargne,2015-03-17,101631.72,cloture
845,971,courant,2019-09-20,174104.9,suspendu
846,1758,epargne,2015-10-11,253241.14,actif
847,2329,courant,2016-03-23,271380.53,actif
848,769,courant,2020-09-23,440250.06,actif
849,1428,professionnel,2021-02-09,173054.09,cloture
850,3063,professionnel,2020-10-16,73253.96,actif
851,579,courant,2016-01-04,203778.54,actif
852,4732,courant,2015-04-30,198891.73,actif
853,4486,courant,2016-04-02,273367.66,actif
854,3912,epargne,2015-10-01,389146.96,cloture
855,3924,professionnel,2019-07-18,347194.1,actif
856,1785,professionnel,2018-04-19,285138.0,actif
857,4760,professionnel,2021-05-18,430944.01,actif
858,3217,epargne,2022-10-19,188488.48,cloture
859,1288,epargne,2020-07-31,4024.97,actif
860,2851,courant,2016-03-28,246615.13,suspendu
861,2565,epargne,2017-03-18,449421.97,actif
862,867,epargne,2019-05-03,91885.13,actif
863,1531,professionnel,2017-07-17,109417.57,actif
864,2712,courant,2016-03-09,7616.67,cloture
865,4681,courant,2022-03-05,419465.13,actif
866,2002,courant,2022-01-16,255218.37,actif
867,1241,courant,2016-07-03,192013.05,actif
868,1115,professionnel,2015-02-10,140794.94,actif
869,3740,epargne,2022-09-04,161638.81,actif
870,1525,courant,2017-11-28,296709.54,actif
871,3470,epargne,2017-11-06,197620.67,actif
872,1969,epargne,2018-01-18,398669.75,cloture
873,1159,epargne,2021-04-18,176861.56,actif
874,2096,epargne,2022-11-19,444964.07,actif
875,1033,courant,2022-07-27,57267.22,cloture
876,1328,courant,2015-02-08,90466.27,actif
877,1379,courant,2017-11-28,33762.58,suspendu
878,4297,courant,2023-11-20,286425.36,actif
879,36,professionnel,2021-03-24,282771.7,actif
880,919,professionnel,2022-06-05,105718.0,actif
881,4508,professionnel,2016-05-21,365165.01,cloture
882,4662,professionnel,2022-11-21,345133.69,actif
883,772,epargne,2023-10-17,22228.53,actif
884,2783,courant,2023-02-22,267489.0,cloture
885,4947,courant,2016-02-22,273744.45,actif
886,1267,professionnel,2023-02-28,449607.34,cloture
887,2262,epargne,2020-04-16,433116.32,actif
888,4210,courant,2017-11-10,361191.24,actif
889,10,courant,2018-01-08,275599.92,actif
890,4397,courant,2018-11-21,67635.14,suspendu
891,485,epargne,2016-07-05,138712.15,actif
892,2284,professionnel,2018-08-06,365571.13,suspendu
893,4300,professionnel,2016-11-12,33019.5,suspendu
894,2949,professionnel,2018-05-04,350550.39,actif
895,107,courant,2015-08-13,317021.93,suspendu
896,2270,professionnel,2017-07-16,109508.76,actif
897,3596,epargne,2021-02-09,425243.24,actif
898,846,courant,2021-05-06,358926.17,actif
899,1071,professionnel,2016-08-04,208964.35,cloture
900,3336,epargne,2021-09-25,98520.73,actif
901,471,epargne,2018-12-05,467451.36,actif
902,3766,epargne,2021-10-08,451546.68,actif
903,4402,courant,2017-03-31,383952.57,actif
904,1327,professionnel,2016-07-11,207855.29,cloture
905,607,epargne,2020-01-30,189060.05,actif
906,1304,professionnel,2018-09-17,59665.82,cloture
907,2160,courant,2019-09-11,33440.42,actif
908,96976,courant,2016-05-19,400729.22,actif
909,971,epargne,2023-04-14,6996.05,actif
910,3325,professionnel,2021-04-09,484419.5,actif
911,3222,epargne,2015-09-10,191582.36,actif
912,1254,courant,2023-09-18,402090.93,actif
913,496,epargne,2019-11-18,389401.46,cloture
914,96976,professionnel,2015-08-13,220487.64,actif
915,1609,professionnel,2020-03-17,302329.58,actif
916,1841,professionnel,2022-02-03,171894.95,actif
917,4953,epargne,2017-11-05,226807.67,actif
918,1384,epargne,2017-04-16,216919.94,cloture
919,725,epargne,2017-07-01,127863.21,cloture
920,1126,professionnel,2020-11-04,470419.17,actif
921,96976,epargne,2017-07-29,50705.93,actif
922,4205,professionnel,2015-09-02,266900.47,actif
923,4868,professionnel,2016-09-01,369952.65,suspendu
924,1209,professionnel,2019-01-31,362177.44,suspendu
925,694,professionnel,2021-06-20,131834.86,actif
926,2776,courant,2017-04-12,360082.71,suspendu
927,2308,epargne,2018-03-05,444481.71,actif
928,2988,professionnel,2019-01-05,112456.42,actif
929,1658,courant,2019-02-05,38774.16,actif
930,2997,professionnel,2023-07-01,202833.89,actif
931,2188,epargne,2022-12-11,389181.01,actif
932,4618,professionnel,2019-07-27,249689.74,cloture
933,3289,professionnel,2019-07-25,360872.85,suspendu
934,2749,courant,2021-02-18,483527.17,actif
935,4623,epargne,2019-08-11,196513.73,suspendu
936,4872,professionnel,2021-07-03,481137.57,actif
937,1710,epargne,2017-02-24,39539.33,actif
938,3031,courant,2015-02-19,286343.26,suspendu
939,2510,professionnel,2016-06-27,407382.97,actif
940,3270,professionnel,2017-06-05,161548.25,suspendu
941,4717,epargne,2021-10-03,151043.53,actif
942,925,courant,2015-03-26,226600.17,suspendu
943,1120,courant,2021-04-05,388459.82,actif
944,973,epargne,2018-02-02,192402.98,suspendu
945,2343,courant,2019-07-04,325332.58,actif
946,2031,courant,2022-01-25,408289.01,actif
947,2595,epargne,2018-08-19,359197.16,actif
948,4642,epargne,2018-09-29,328892.74,actif
949,855,professionnel,2015-04-23,14993.84,actif
950,1000,epargne,2021-01-22,459876.27,actif
951,986,courant,2021-04-07,364944.73,actif
952,4563,epargne,2020-06-01,78209.21,actif
953,2289,professionnel,2017-12-30,216472.79,suspendu
954,3774,epargne,2019-07-18,422070.77,actif
955,4081,courant,2016-11-29,248610.04,actif
956,1341,professionnel,2015-06-07,345750.49,actif
957,2798,professionnel,2017-07-06,111282.2,actif
958,3711,courant,2022-04-25,200152.5,actif
959,1543,courant,2022-12-18,1702.65,actif
960,508,professionnel,2015-10-17,462500.19,actif
961,2926,courant,2022-06-22,466214.51,actif
962,3011,epargne,2023-10-31,329142.65,actif
963,208,courant,2023-03-26,428167.43,actif
964,1049,courant,2020-04-05,93154.29,actif
965,1597,courant,2022-03-28,13234.88,actif
966,4700,professionnel,2017-02-05,384619.69,actif
967,3261,professionnel,2016-06-23,247188.57,actif
968,288,courant,2017-01-25,99057.8,actif
969,2876,professionnel,2017-08-16,259048.74,actif
970,220,professionnel,2018-03-04,287806.74,actif
971,3971,courant,2020-11-07,63910.26,actif
972,2886,professionnel,2018-08-17,454772.3,actif
973,1236,professionnel,2022-07-13,113419.72,actif
974,4278,professionnel,2017-12-19,712.09,actif
975,3881,professionnel,2018-10-11,390929.35,actif
976,1857,epargne,2022-04-06,43553.81,actif
977,285,epargne,2021-10-03,45819.02,actif
978,3762,courant,2023-09-14,93718.78,actif
