usage_id,client_id,date_connexion,canal,action
504,4208,2020-08-28 14:35:36,BaridNet,telechargement releve
505,2986,2020-08-23 22:32:17,BBM,paiement facture
506,2216,2022-11-28 05:12:18,BBM,consultation
507,2041,2022-06-06 20:54:29,BaridNet,telechargement releve
508,4125,2021-01-12 01:25:42,BBM,consultation
509,736,2024-04-12 18:24:20,BBM,telechargement releve
510,639,2020-08-26 04:40:14,BBM,paiement facture
511,4393,2021-07-02 21:57:42,BaridNet,paiement facture
512,3463,2024-10-04 00:30:02,BBM,paiement facture
513,254,2022-08-16 13:19:06,BaridNet,consultation
514,4254,2024-07-20 16:57:05,BBM,virement
515,1406,2022-03-27 04:49:30,BaridNet,telechargement releve
516,4996,2021-11-07 08:32:05,BBM,paiement facture
517,2519,2021-10-02 00:34:52,BBM,paiement facture
518,1524,2020-04-20 18:26:36,BBM,paiement facture
519,1497,2023-04-13 00:50:02,BaridNet,telechargement releve
520,565,2021-10-12 18:17:25,BBM,virement
521,4188,2023-06-25 02:56:54,BBM,virement
522,4217,2021-01-10 03:47:52,BBM,paiement facture
523,3712,2021-03-04 22:48:00,BBM,paiement facture
524,3609,2022-12-10 19:20:42,BBM,virement
525,2543,2022-03-09 22:40:01,BBM,virement
526,3070,2020-07-22 02:35:55,BaridNet,consultation
527,1705,2024-03-08 23:02:51,BBM,virement
528,647,2022-10-06 20:08:10,BaridNet,consultation
529,4055,2022-09-27 11:11:19,BaridNet,telechargement releve
530,2076,2023-03-25 04:09:33,BBM,virement
531,2727,2023-03-19 10:28:05,BaridNet,paiement facture
532,2198,2020-10-19 12:56:46,BBM,consultation
533,616,2024-12-11 08:52:18,BBM,consultation
534,3467,2023-05-18 03:49:35,BBM,paiement facture
535,1496,2020-11-12 02:07:26,BaridNet,paiement facture
536,2215,2022-10-17 09:55:34,BaridNet,virement
537,86,2022-02-04 21:27:11,BBM,telechargement releve
538,1242,2022-05-03 12:27:44,BBM,paiement facture
539,4431,2020-01-27 17:53:24,BaridNet,telechargement releve
540,1216,2023-04-09 15:27:59,BaridNet,paiement facture
541,4030,2021-05-16 02:09:15,BBM,paiement facture
542,3304,2021-08-20 07:26:56,BBM,consultation
543,4585,2020-03-03 23:25:53,BBM,paiement facture
544,3726,2024-11-28 12:34:58,BBM,paiement facture
545,929,2020-11-10 22:09:12,BaridNet,paiement facture
546,1811,2020-02-22 21:42:05,BaridNet,telechargement releve
547,4874,2020-05-27 18:23:23,BBM,telechargement releve
548,1695,2024-10-27 05:27:28,BBM,paiement facture
549,605,2023-05-04 05:53:45,BBM,telechargement releve
550,1146,2023-12-20 11:27:08,BBM,telechargement releve
551,791,2021-08-01 02:03:32,BBM,telechargement releve
552,3076,2023-11-26 07:30:19,BaridNet,telechargement releve
553,1450,2024-09-08 02:00:57,BBM,virement
554,4754,2023-12-10 18:37:53,BBM,paiement facture
555,2773,2023-04-17 02:20:27,BBM,telechargement releve
556,2404,2020-08-08 04:04:27,BBM,virement
557,566,2022-03-16 20:54:28,BBM,consultation
558,2769,2021-03-14 07:47:41,BBM,virement
559,33,2024-11-28 11:11:12,BaridNet,telechargement releve
560,3321,2022-08-10 03:34:10,BaridNet,virement
561,2113,2021-02-16 13:36:50,BBM,virement
562,4888,2020-02-10 16:25:57,BaridNet,telechargement releve
563,3713,2020-10-05 09:02:38,BBM,telechargement releve
564,750,2023-06-27 01:07:33,BaridNet,consultation
565,3736,2022-06-05 02:59:42,BBM,paiement facture
566,735,2022-05-09 09:34:11,BBM,consultation
567,2046,2020-06-14 09:23:49,BBM,telechargement releve
568,773,2020-05-06 00:04:35,BaridNet,telechargement releve
569,2738,2021-05-27 19:25:10,BBM,telechargement releve
570,1172,2024-05-17 17:20:39,BBM,paiement facture
571,139,2020-07-07 01:22:11,BaridNet,paiement facture
572,990,2022-09-16 00:08:29,BaridNet,telechargement releve
573,4793,2022-06-14 05:02:59,BaridNet,telechargement releve
574,4843,2021-11-02 15:26:17,BaridNet,virement
575,4872,2022-10-11 13:46:34,BBM,virement
576,3647,2021-08-14 16:42:34,BBM,telechargement releve
577,3478,2023-04-25 22:14:51,BBM,paiement facture
578,2431,2022-06-29 13:47:25,BBM,telechargement releve
579,249,2023-04-21 00:32:08,BaridNet,virement
580,4523,2022-12-31 23:17:37,BaridNet,paiement facture
581,3143,2022-07-18 06:09:18,BaridNet,paiement facture
582,1533,2023-01-17 23:22:19,BBM,telechargement releve
583,3946,2024-08-26 02:41:21,BaridNet,paiement facture
584,2436,2024-04-04 09:14:47,BBM,virement
585,2102,2024-07-31 20:54:20,BBM,telechargement releve
586,2124,2024-02-11 05:44:15,BaridNet,telechargement releve
587,1772,2022-12-06 23:45:50,BaridNet,consultation
588,3223,2023-10-27 03:21:59,BBM,virement
589,1288,2024-06-08 23:50:22,BaridNet,virement
590,2923,2024-02-18 16:28:22,BBM,consultation
591,4951,2023-10-31 15:41:30,BBM,consultation
592,4671,2023-03-24 04:19:27,BaridNet,telechargement releve
593,1196,2024-08-02 19:25:48,BaridNet,consultation
594,216,2020-02-20 16:07:32,BaridNet,consultation
595,1888,2024-12-11 23:26:33,BaridNet,paiement facture
596,2310,2021-03-23 06:58:52,BBM,virement
597,1256,2024-06-08 07:26:45,BBM,paiement facture
598,1063,2023-10-02 18:52:55,BBM,telechargement releve
599,3407,2021-12-27 08:53:27,BaridNet,telechargement releve
600,4815,2024-01-29 14:01:16,BBM,telechargement releve
601,138,2023-07-07 03:58:04,BaridNet,paiement facture
602,526,2024-01-27 06:49:23,BaridNet,consultation
603,377,2020-04-11 19:45:25,BaridNet,virement
604,1016,2021-02-24 14:09:37,BBM,consultation
605,2835,2021-11-01 15:11:31,BBM,telechargement releve
606,381,2021-02-06 09:09:39,BaridNet,telechargement releve
607,110,2024-11-02 15:40:35,BaridNet,consultation
608,4732,2020-12-14 21:03:31,BBM,paiement facture
609,1233,2024-06-07 12:59:58,BBM,paiement facture
610,1947,2022-07-16 22:25:34,BBM,consultation
611,4837,2020-09-04 13:20:29,BaridNet,paiement facture
612,3367,2024-09-10 15:58:56,BaridNet,paiement facture
613,3905,2020-03-18 11:33:52,BBM,consultation
614,4473,2020-04-22 21:37:54,BaridNet,paiement facture
615,4094,2020-04-04 16:57:51,BBM,consultation
616,3852,2023-12-27 03:38:54,BBM,consultation
617,1269,2020-03-11 06:31:05,BBM,telechargement releve
618,3496,2024-09-11 01:30:16,BBM,paiement facture
619,876,2023-03-15 22:54:51,BBM,virement
620,3110,2023-11-29 19:00:22,BBM,telechargement releve
621,2579,2022-09-09 18:02:44,BaridNet,consultation
622,3654,2020-07-31 19:19:00,BaridNet,paiement facture
623,3966,2022-02-10 22:27:14,BBM,telechargement releve
624,4324,2024-12-22 17:07:30,BaridNet,consultation
625,2081,2023-12-09 08:15:51,BBM,virement
626,91067,2024-03-15 21:56:47,BaridNet,consultation
627,2344,2023-10-02 07:24:24,BaridNet,virement
628,1635,2023-02-09 23:18:10,BBM,paiement facture
629,650,2022-06-24 12:53:07,BaridNet,consultation
630,2203,2021-07-05 19:54:12,BBM,virement
631,2995,2020-12-26 11:47:02,BaridNet,virement
632,1720,2024-03-02 04:46:52,BBM,paiement facture
633,2057,2023-06-12 03:13:45,BBM,telechargement releve
634,4929,2024-06-27 10:41:28,BBM,consultation
635,3225,2024-05-13 19:26:06,BBM,telechargement releve
636,239,2024-10-22 21:55:05,BaridNet,virement
637,4931,2023-10-03 04:18:41,BBM,consultation
638,2625,2022-08-19 05:04:34,BaridNet,paiement facture
639,4821,2023-01-29 19:10:44,BBM,telechargement releve
640,4491,2023-02-16 05:00:05,BaridNet,telechargement releve
641,1149,2020-10-11 23:40:18,BaridNet,telechargement releve
642,3925,2020-11-22 12:29:44,BBM,virement
643,263,2021-04-16 11:06:50,BaridNet,telechargement releve
644,110,2024-12-26 04:24:01,BaridNet,telechargement releve
645,537,2023-08-18 15:04:27,BBM,consultation
646,4425,2022-10-07 07:35:59,BBM,paiement facture
647,2881,2024-08-15 18:30:08,BaridNet,telechargement releve
648,4103,2023-08-10 03:57:26,BBM,consultation
649,4773,2021-11-18 06:39:54,BBM,consultation
650,1757,2023-11-14 10:50:26,BaridNet,consultation
651,2294,2023-11-15 06:37:17,BBM,consultation
652,170,2024-02-29 07:10:22,BBM,telechargement releve
653,3405,2021-08-10 13:57:26,BBM,paiement facture
654,4269,2024-11-18 09:46:08,BBM,virement
655,2377,2020-07-25 20:46:03,BBM,paiement facture
656,4332,2024-10-23 14:35:18,BBM,virement
657,3172,2022-05-30 17:59:46,BBM,telechargement releve
658,4943,2021-11-21 14:32:51,BBM,consultation
659,4404,2023-01-26 04:45:30,BBM,telechargement releve
660,4004,2023-12-21 09:09:52,BaridNet,telechargement releve
661,945,2022-07-31 19:12:13,BBM,consultation
662,545,2022-06-05 10:42:18,BaridNet,telechargement releve
663,4184,2021-12-03 03:45:38,BaridNet,virement
664,3092,2021-11-16 08:07:38,BBM,virement
665,2130,2021-02-11 06:08:15,BBM,telechargement releve
666,4703,2023-06-26 15:21:11,BBM,telechargement releve
667,929,2022-05-16 21:18:07,BBM,virement
668,4432,2022-11-21 14:11:39,BaridNet,virement
669,3910,2022-12-10 11:33:57,BaridNet,virement
670,3076,2021-09-29 06:40:00,BaridNet,paiement facture
671,4977,2020-06-09 06:58:36,BBM,consultation
672,2494,2020-11-09 04:21:15,BaridNet,virement
673,186,2021-02-02 08:21:47,BaridNet,paiement facture
674,597,2021-07-07 08:39:28,BaridNet,consultation
675,535,2023-09-18 17:18:19,BaridNet,paiement facture
676,1082,2024-12-01 21:28:22,BBM,consultation
677,1438,2022-09-14 05:50:44,BaridNet,virement
678,4879,2024-05-09 16:12:10,BBM,paiement facture
679,91067,2022-05-16 02:08:50,BBM,virement
680,1339,2024-11-30 15:35:26,BBM,virement
681,4941,2021-02-20 21:57:08,BaridNet,consultation
682,2608,2024-10-18 03:00:36,BaridNet,consultation
683,3610,2023-12-02 07:33:27,BBM,consultation
684,3157,2023-02-03 13:30:21,BaridNet,paiement facture
685,185,2023-08-31 04:43:37,BaridNet,consultation
686,3730,2021-05-11 01:11:33,BaridNet,paiement facture
687,1684,2021-05-29 05:07:48,BBM,consultation
688,4923,2021-07-11 00:22:48,BaridNet,virement
689,2128,2020-10-22 16:01:23,BBM,paiement facture
690,1006,2021-05-28 13:40:21,BaridNet,consultation
691,91067,2021-03-27 18:01:21,BBM,paiement facture
692,1942,2020-12-07 14:24:18,BaridNet,telechargement releve
693,152,2024-11-05 01:03:34,BBM,consultation
694,1423,2023-10-13 05:13:22,BaridNet,telechargement releve
695,2624,2024-11-20 03:41:58,BBM,paiement facture
696,4804,2022-07-18 05:18:21,BaridNet,virement
697,4928,2024-05-30 09:22:13,BaridNet,consultation
698,3281,2021-03-21 00:01:16,BaridNet,virement
699,3273,2024-10-12 11:35:30,BBM,virement
700,2919,2023-02-11 18:44:02,BaridNet,telechargement releve
701,4553,2021-04-27 10:27:02,BBM,consultation
702,2400,2022-12-27 22:48:47,BaridNet,paiement facture
703,39,2020-12-05 08:46:41,BBM,virement
704,284,2023-02-25 05:05:15,BaridNet,consultation
705,1718,2022-03-15 13:36:38,BBM,paiement facture
706,4725,2020-02-03 11:08:44,BBM,virement
707,1513,2022-12-07 05:12:04,BaridNet,virement
708,45,2022-11-29 00:57:43,BaridNet,virement
709,74,2021-05-10 13:32:43,BaridNet,telechargement releve
710,380,2021-11-22 14:52:13,BaridNet,virement
711,2318,2022-01-05 21:11:26,BaridNet,telechargement releve
712,2541,2022-12-30 22:10:08,BaridNet,virement
713,2205,2024-08-13 19:11:48,BBM,telechargement releve
714,2951,2024-01-03 02:41:22,BaridNet,virement
715,4885,2023-10-23 09:33:24,BaridNet,telechargement releve
716,1904,2022-02-04 08:46:41,BaridNet,consultation
717,1892,2020-11-08 05:17:28,BaridNet,virement
718,4056,2023-04-07 12:39:07,BBM,telechargement releve
719,3871,2023-01-08 16:39:05,BaridNet,telechargement releve
720,1246,2023-01-26 11:27:43,BaridNet,consultation
721,526,2024-03-26 00:23:01,BBM,paiement facture
722,1227,2023-11-08 04:52:47,BaridNet,telechargement releve
723,741,2023-08-27 21:23:43,BBM,consultation
724,254,2024-06-09 19:47:07,BBM,paiement facture
725,2681,2020-01-29 07:10:43,BBM,telechargement releve
726,4660,2021-05-13 02:15:21,BBM,paiement facture
727,4704,2020-09-24 12:22:20,BBM,telechargement releve
728,366,2022-03-09 02:42:30,BBM,paiement facture
729,1147,2024-05-24 23:12:01,BBM,paiement facture
730,2508,2023-12-19 07:34:51,BaridNet,paiement facture
731,928,2021-03-10 01:09:01,BaridNet,telechargement releve
732,3959,2021-12-28 15:26:34,BBM,consultation
733,4353,2021-12-31 12:22:54,BaridNet,paiement facture
734,4456,2022-08-13 22:45:53,BaridNet,virement
735,442,2024-05-21 10:39:13,BBM,paiement facture
736,537,2024-05-29 01:14:03,BBM,consultation
737,144,2024-03-14 16:57:23,BBM,virement
738,4492,2021-03-04 14:26:54,BBM,telechargement releve
739,3509,2020-05-21 01:11:25,BaridNet,consultation
740,2053,2024-12-17 03:30:03,BBM,virement
741,4549,2024-03-19 14:32:36,BaridNet,paiement facture
742,3184,2023-06-17 20:00:04,BBM,consultation
743,1609,2021-02-28 16:18:04,BaridNet,consultation
744,1607,2021-05-14 09:33:44,BBM,virement
745,3975,2020-07-12 17:34:16,BaridNet,virement
746,2483,2024-05-10 00:50:00,BaridNet,telechargement releve
747,4912,2020-06-02 21:45:59,BBM,telechargement releve
748,4560,2024-04-08 00:35:45,BBM,paiement facture
749,3626,2024-03-26 05:17:29,BBM,telechargement releve
750,1674,2024-01-04 10:04:57,BBM,telechargement releve
751,2758,2022-09-30 01:31:31,BBM,virement
752,2017,2021-11-26 03:29:32,BaridNet,consultation
753,4139,2024-06-29 07:13:08,BaridNet,consultation
754,466,2021-10-06 13:04:01,BBM,telechargement releve
755,4330,2022-09-30 01:58:27,BaridNet,paiement facture
756,4746,2024-10-21 04:51:37,BBM,consultation
757,2889,2024-11-13 07:37:17,BBM,telechargement releve
758,4682,2024-11-09 19:58:11,BBM,consultation
759,3684,2023-09-12 19:29:19,BBM,telechargement releve
760,3067,2021-05-23 08:21:59,BaridNet,paiement facture
761,2414,2022-06-29 18:58:40,BBM,consultation
762,1032,2024-12-26 06:02:24,BBM,telechargement releve
763,2478,2022-07-31 03:07:11,BaridNet,telechargement releve
764,2505,2023-11-24 18:36:11,BaridNet,telechargement releve
765,3894,2021-05-11 05:54:01,BaridNet,paiement facture
766,4459,2023-07-18 09:13:36,BBM,consultation
767,2222,2020-04-19 11:01:42,BaridNet,telechargement releve
768,989,2020-01-06 09:12:45,BBM,telechargement releve
769,410,2024-05-10 08:05:43,BBM,virement
770,2349,2020-11-17 14:24:58,BaridNet,paiement facture
771,1201,2022-12-21 03:06:27,BaridNet,virement
772,3010,2020-10-22 02:20:52,BaridNet,paiement facture
773,3933,2024-01-21 08:11:28,BaridNet,virement
774,2223,2021-01-01 21:11:49,BaridNet,consultation
775,2271,2020-01-27 11:13:43,BBM,consultation
776,136,2024-06-15 10:26:11,BaridNet,paiement facture
777,1598,2021-07-21 06:27:03,BBM,consultation
778,2132,2023-05-27 15:29:10,BBM,paiement facture
779,4335,2023-04-10 19:25:28,BaridNet,paiement facture
780,2953,2024-04-15 08:08:15,BaridNet,telechargement releve
781,2922,2020-01-15 03:28:58,BaridNet,virement
782,2925,2022-11-21 23:50:32,BBM,virement
783,3079,2024-02-12 05:11:27,BBM,virement
784,3692,2024-03-13 16:35:35,BBM,consultation
785,1335,2022-08-02 08:19:16,BaridNet,paiement facture
786,2636,2021-04-25 20:00:17,BBM,paiement facture
787,2593,2024-04-18 17:31:30,BaridNet,telechargement releve
788,1533,2022-04-12 11:16:11,BBM,telechargement releve
789,1340,2024-05-16 21:27:11,BaridNet,telechargement releve
790,2771,2024-08-06 10:48:39,BBM,virement
791,4716,2020-07-08 23:58:39,BaridNet,consultation
792,1069,2022-10-03 21:29:13,BBM,virement
793,4168,2024-04-09 22:42:30,BaridNet,consultation
794,3945,2020-06-27 06:32:44,BaridNet,virement
795,1861,2023-06-26 14:41:23,BBM,virement
796,886,2021-07-17 21:27:12,BaridNet,consultation
797,3428,2024-05-03 06:00:30,BBM,virement
798,3005,2020-09-30 07:10:36,BaridNet,telechargement releve
799,543,2024-02-03 05:28:15,BBM,paiement facture
800,4676,2024-12-17 04:14:09,BBM,paiement facture
801,91067,2024-09-23 20:10:57,BBM,paiement facture
802,1386,2021-04-22 11:08:38,BBM,consultation
803,2844,2020-05-13 15:30:07,BBM,paiement facture
804,832,2020-04-23 12:40:05,BaridNet,virement
805,934,2023-03-20 16:16:48,BaridNet,virement
806,1859,2024-09-16 00:09:14,BaridNet,virement
807,4941,2023-05-11 17:57:55,BBM,paiement facture
808,107,2021-02-22 01:09:26,BBM,consultation
809,2919,2020-06-26 20:45:47,BaridNet,paiement facture
810,4678,2020-12-09 11:45:43,BBM,consultation
811,4680,2021-09-18 19:15:57,BBM,paiement facture
812,247,2020-09-25 09:05:59,BBM,telechargement releve
813,2707,2021-07-01 03:12:05,BBM,consultation
814,2348,2020-08-21 07:18:37,BaridNet,telechargement releve
815,80,2020-10-14 11:03:32,BBM,consultation
816,4865,2021-06-03 16:42:04,BaridNet,paiement facture
817,2348,2023-09-05 13:31:16,BaridNet,telechargement releve
818,3406,2021-09-25 00:11:07,BaridNet,virement
819,1444,2022-06-03 12:04:32,BaridNet,telechargement releve
820,2521,2023-10-22 07:46:53,BaridNet,consultation
821,131,2020-06-13 23:47:47,BBM,telechargement releve
822,2535,2021-06-11 10:31:23,BBM,telechargement releve
823,1468,2023-09-08 06:58:35,BBM,paiement facture
824,4683,2021-09-04 22:05:03,BBM,telechargement releve
825,4405,2023-01-28 16:52:41,BaridNet,telechargement releve
826,4126,2022-10-08 12:47:42,BaridNet,paiement facture
827,4268,2020-07-07 20:05:39,BaridNet,consultation
828,1689,2023-01-13 05:10:34,BaridNet,consultation
829,1197,2021-09-25 21:10:53,BBM,paiement facture
830,119,2021-02-10 20:21:27,BaridNet,virement
831,4394,2023-09-26 03:34:50,BaridNet,telechargement releve
832,4042,2021-09-30 03:11:26,BBM,paiement facture
833,91067,2023-08-14 05:14:51,BaridNet,virement
834,2469,2020-08-29 02:50:23,BaridNet,paiement facture
835,1184,2022-12-18 23:50:27,BBM,paiement facture
836,2477,2024-01-18 03:49:11,BBM,telechargement releve
837,452,2023-08-13 16:10:09,BaridNet,consultation
838,2584,2024-10-20 07:15:25,BBM,consultation
839,4207,2024-12-01 11:50:57,BBM,telechargement releve
840,834,2020-05-03 02:32:23,BaridNet,consultation
841,3132,2024-04-20 03:10:56,BBM,virement
842,1649,2024-04-11 08:19:44,BBM,telechargement releve
843,4224,2020-11-19 18:44:09,BBM,consultation
844,3069,2024-09-10 21:47:00,BaridNet,telechargement releve
845,347,2020-07-07 02:02:08,BaridNet,telechargement releve
846,3183,2020-11-14 05:24:55,BBM,telechargement releve
847,2752,2021-02-10 04:16:38,BBM,telechargement releve
848,428,2022-10-04 01:45:58,BBM,telechargement releve
849,2891,2024-08-22 20:37:29,BBM,telechargement releve
850,1802,2021-03-24 06:06:06,BaridNet,telechargement releve
851,207,2021-01-18 21:24:51,BaridNet,paiement facture
852,3944,2022-04-05 11:23:04,BaridNet,paiement facture
853,4852,2022-11-20 04:48:15,BaridNet,telechargement releve
854,1768,2021-09-12 19:09:48,BaridNet,virement
855,548,2024-07-10 08:07:38,BaridNet,paiement facture
856,3517,2024-11-08 08:51:14,BBM,virement
857,4238,2023-07-18 22:13:51,BBM,virement
858,2212,2021-01-26 17:14:59,BBM,virement
859,3006,2024-04-27 06:50:11,BaridNet,virement
860,3583,2022-02-20 20:49:02,BaridNet,consultation
861,1803,2024-03-18 15:42:10,BaridNet,virement
862,4210,2022-04-13 18:21:49,BaridNet,paiement facture
863,1879,2021-04-04 02:38:39,BaridNet,paiement facture
864,2116,2022-05-27 20:07:32,BaridNet,consultation
865,3730,2023-09-16 05:16:03,BaridNet,consultation
866,666,2020-05-27 05:37:50,BaridNet,consultation
867,3396,2024-11-23 10:54:46,BBM,telechargement releve
868,2544,2024-12-23 17:44:28,BBM,virement
869,955,2023-03-27 18:10:44,BBM,consultation
870,3257,2022-10-05 02:44:14,BaridNet,consultation
871,1337,2024-09-17 17:11:55,BBM,virement
872,3427,2024-02-15 15:33:20,BaridNet,consultation
873,4304,2023-01-05 10:09:57,BaridNet,telechargement releve
874,4053,2023-06-09 18:13:19,BaridNet,consultation
875,3688,2021-05-23 14:15:04,BaridNet,paiement facture
876,588,2023-03-09 14:50:39,BaridNet,consultation
877,2399,2020-06-18 02:45:40,BaridNet,telechargement releve
878,2840,2022-07-09 15:02:22,BaridNet,paiement facture
879,2068,2021-04-02 17:16:16,BBM,paiement facture
880,3934,2020-03-26 11:33:38,BBM,telechargement releve
881,1669,2024-06-26 21:50:20,BaridNet,paiement facture
882,3362,2021-09-18 07:23:36,BBM,virement
883,2377,2022-12-12 03:46:55,BaridNet,telechargement releve
884,3395,2022-09-29 18:06:09,BaridNet,paiement facture
885,3141,2023-09-01 02:47:20,BaridNet,telechargement releve
886,488,2024-07-06 19:21:11,BaridNet,consultation
887,2558,2024-08-17 20:31:49,BBM,virement
888,3073,2021-01-27 23:18:43,BBM,paiement facture
889,4865,2021-01-15 18:09:57,BaridNet,telechargement releve
